timestamp,CPU_0(group_0),CPU_2(group_1),CPU_4(group_1),CPU_6(group_2),CPU_8(group_3),CPU_10(group_3),CPU_12(group_3),CPU_14(group_4),CPU_16(group_5),CPU_64(group_0),CPU_66(group_1),CPU_68(group_1),CPU_70(group_2),CPU_72(group_3),CPU_74(group_3),CPU_76(group_3),CPU_78(group_4),CPU_80(group_5)
1768749712.6645637,7.3,5.1,1.0,1.0,2.0,6.0,2.0,3.0,100.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,100.0
1768749713.6690006,12.6,0.0,0.0,1.0,0.0,3.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0
1768749714.6725717,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.1,100.0
1768749715.6762211,9.9,1.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,5.1,5.1,100.0
1768749716.6793308,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,100.0
1768749717.6836994,11.7,2.0,1.0,0.0,1.0,1.0,1.0,1.0,100.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,100.0
1768749718.686282,13.2,1.0,0.0,2.0,0.0,1.0,0.0,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749719.690185,9.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,100.0
1768749720.6940575,11.4,0.0,0.0,0.0,0.0,1.0,0.0,3.0,100.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,100.0
1768749721.698653,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,100.0
1768749722.7020137,12.7,3.1,4.0,2.0,1.0,4.0,0.0,0.0,100.0,1.0,0.0,2.0,12.1,6.9,10.0,1.0,5.0,100.0
1768749723.704448,14.8,2.0,0.0,3.0,1.0,3.0,1.0,2.0,100.0,1.0,4.0,3.0,3.0,4.0,6.0,2.0,1.0,100.0
1768749724.7078056,10.8,1.0,0.0,0.0,1.0,2.0,4.0,5.1,100.0,2.0,8.0,6.1,3.0,3.0,0.0,0.0,1.0,100.0
1768749725.7119088,13.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,1.0,0.0,1.0,2.0,4.0,8.1,7.9,3.0,100.0
1768749726.7137952,9.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,100.0
1768749727.7154663,13.9,7.0,2.0,4.0,5.0,0.0,0.0,1.0,100.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,100.0
1768749728.7171648,12.9,6.1,15.3,3.0,2.0,0.0,4.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,100.0
1768749729.720425,10.8,2.0,7.1,3.0,10.1,2.0,8.0,6.1,100.0,3.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,100.0
1768749730.725757,10.1,2.0,2.0,2.0,0.0,2.0,1.0,1.0,100.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,100.0
1768749731.7283468,12.6,0.0,3.0,2.0,0.0,0.0,1.0,0.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749732.7313623,13.3,0.0,3.1,9.9,7.1,6.1,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,100.0
1768749733.7352164,9.1,2.9,1.0,4.0,1.0,5.0,0.0,1.0,100.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,100.0
1768749734.737638,9.2,1.0,2.0,8.1,5.0,2.0,4.0,1.0,100.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,100.0
1768749735.7398467,11.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,100.0,4.0,6.2,4.0,8.0,3.0,5.0,5.1,6.9,100.0
1768749736.7429135,9.2,0.0,1.0,1.0,2.0,1.0,2.0,3.1,100.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,100.0
1768749737.7461398,13.6,0.0,1.0,2.0,1.0,0.0,0.0,1.0,100.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749738.750374,9.1,4.0,8.9,1.0,1.0,2.0,3.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749739.7543926,13.0,6.1,10.2,5.0,4.0,2.0,2.0,3.0,100.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,100.0
1768749740.7586033,8.2,5.0,5.0,0.0,3.0,0.0,1.0,0.0,100.0,2.0,0.0,1.0,7.1,2.0,5.1,3.0,2.0,100.0
1768749741.7620895,8.2,4.1,2.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749742.7663047,6.1,0.0,8.1,5.0,5.0,8.1,3.0,1.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749743.7708917,6.1,0.0,3.0,1.0,4.0,8.0,7.1,1.0,100.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
1768749744.7744765,7.3,1.0,0.0,1.0,0.0,1.0,0.0,2.0,100.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,100.0
1768749745.7788498,13.0,10.2,3.1,1.0,4.0,2.0,1.0,1.0,100.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749746.782694,8.2,2.0,1.0,0.0,1.0,1.0,0.0,2.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749747.787121,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749748.7917235,8.2,0.0,10.0,5.0,6.9,4.0,3.0,4.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749749.7952268,11.8,0.0,8.1,4.0,4.1,5.1,1.0,7.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749750.7985864,12.9,8.2,3.0,8.2,4.0,3.0,4.0,2.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749751.8035202,10.9,0.0,0.0,2.0,2.0,1.0,5.1,4.0,100.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768749752.8074255,9.9,0.0,1.0,1.0,1.0,1.0,3.1,2.0,100.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749753.8103726,9.9,0.0,0.0,0.0,0.0,0.0,2.0,8.1,100.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749754.8148391,11.9,3.0,1.0,3.0,0.0,0.0,0.0,3.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0
1768749755.846443,5.1,10.1,1.0,3.0,0.0,0.0,1.0,2.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749756.8499029,8.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,100.0
1768749757.8551035,9.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749758.8611126,8.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0
1768749759.8647141,7.8,0.0,1.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,8.9,0.0,0.0,0.0,0.0,0.0,100.0
1768749760.8672233,10.1,3.0,4.1,3.0,7.0,2.0,0.0,3.0,100.0,4.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749761.8722231,8.1,0.0,2.0,14.0,5.2,8.1,7.9,4.0,100.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749762.8780618,11.8,7.0,7.0,3.0,4.0,5.1,0.0,4.0,100.0,3.0,1.0,10.2,1.0,0.0,0.0,0.0,0.0,100.0
1768749763.8798897,12.6,6.0,18.0,6.1,2.0,1.0,0.0,0.0,100.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0
1768749764.8837202,10.9,5.0,4.1,14.4,6.1,3.0,5.1,8.1,100.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0
1768749765.886923,7.3,1.0,0.0,2.0,9.1,2.0,9.3,13.1,100.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,100.0
1768749766.8904707,14.3,3.0,0.0,0.0,0.0,0.0,1.0,6.1,100.0,3.0,1.0,4.0,1.0,12.1,4.1,0.0,4.1,100.0
1768749767.894368,10.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,100.0
1768749768.8970666,17.6,1.0,4.0,1.0,7.0,2.0,1.0,1.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749769.9014034,11.8,0.0,0.0,0.0,0.0,0.0,2.0,7.9,100.0,3.0,4.0,2.0,6.1,3.0,7.0,3.0,2.0,100.0
1768749770.90544,8.2,1.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,100.0
1768749771.9099922,9.9,3.1,4.0,3.0,8.0,1.0,5.1,1.0,100.0,14.3,3.0,3.0,2.0,4.1,0.0,3.0,3.0,100.0
1768749772.9139168,12.7,1.0,1.0,7.0,0.0,0.0,0.0,0.0,100.0,5.0,1.0,2.0,7.1,3.0,5.1,1.0,1.0,100.0
1768749773.915981,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,15.2,3.0,9.0,4.0,7.0,100.0
1768749774.9203851,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0
1768749775.923785,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,4.1,2.0,3.0,2.0,1.0,100.0
1768749777.0473838,14.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.9,1.0,0.0,0.0,2.0,1.0,1.0,1.0,100.0
1768749778.1680121,11.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,100.0
1768749779.1718044,9.1,0.0,0.0,0.0,0.0,1.0,0.0,3.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,100.0
1768749780.1760702,11.8,1.0,0.0,5.0,3.0,3.9,2.0,1.0,100.0,5.1,2.0,2.0,3.0,1.0,0.0,1.0,3.0,100.0
1768749781.1789272,10.2,0.0,1.0,1.0,4.1,13.4,2.0,1.0,100.0,4.0,3.0,0.0,7.1,0.0,2.0,2.0,4.0,100.0
1768749782.182732,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0
1768749783.295521,11.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,100.0,5.1,2.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0
1768749784.3532553,13.3,1.0,2.0,0.0,2.0,0.0,0.0,0.0,100.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749785.5098069,9.5,8.2,1.0,3.1,3.1,3.0,3.0,3.0,100.0,4.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,100.0
1768749786.5137355,12.0,1.0,3.0,2.0,2.0,2.0,1.0,13.5,100.0,5.1,4.1,1.0,0.0,1.0,0.0,0.0,1.0,100.0
1768749787.5183916,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.1,3.0,1.0,1.0,2.0,7.1,4.1,3.0,100.0
1768749788.5225298,16.0,11.0,8.0,6.0,2.0,0.0,3.0,3.0,100.0,0.0,3.0,1.0,0.0,0.0,1.0,8.1,0.0,100.0
1768749789.5273275,6.3,3.0,1.0,6.0,2.0,0.0,8.1,1.0,100.0,7.0,5.1,6.1,3.0,7.1,4.0,0.0,1.0,100.0
1768749790.5321882,8.1,0.0,0.0,0.0,0.0,3.1,3.9,3.0,100.0,10.9,5.1,5.0,4.0,2.0,2.0,6.1,4.0,100.0
1768749791.534935,11.0,1.0,1.0,0.0,1.0,2.0,12.2,10.0,100.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0
1768749792.5394266,8.2,2.0,4.0,2.0,2.0,8.9,2.0,4.0,100.0,0.0,5.0,8.2,3.1,4.0,11.2,2.0,0.0,100.0
1768749793.5440378,10.9,2.0,0.0,0.0,0.0,1.0,2.0,0.0,100.0,0.0,7.1,3.0,2.0,5.1,5.0,6.0,5.1,100.0
1768749794.548224,11.6,8.3,3.0,7.1,4.0,2.0,1.0,1.0,100.0,2.0,8.0,1.0,1.0,3.0,0.0,0.0,2.0,100.0
1768749795.554476,9.5,3.0,3.0,9.2,3.0,4.0,2.0,8.1,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749796.5591135,12.5,0.0,0.0,0.0,1.0,6.0,6.9,8.1,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749797.5625443,10.9,0.0,0.0,3.1,0.0,0.0,8.0,0.0,100.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749798.5658188,11.8,1.0,1.0,4.0,1.0,1.0,1.0,2.0,100.0,4.0,3.0,4.0,9.1,2.0,3.0,5.9,1.0,100.0
1768749799.568314,9.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,100.0,8.2,6.0,4.1,4.0,2.0,0.0,0.0,0.0,100.0
1768749800.5726306,6.2,2.0,1.0,2.0,0.0,11.2,4.1,8.0,100.0,2.0,9.2,4.0,4.0,0.0,6.0,9.2,9.0,100.0
1768749801.5770142,11.1,3.0,2.0,1.0,5.0,4.0,1.0,2.9,100.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,100.0
1768749802.5813289,11.7,0.0,0.0,1.0,1.0,4.0,3.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749803.5871956,9.8,1.0,1.0,3.0,7.9,2.0,0.0,2.0,100.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,100.0
1768749804.5896657,10.9,0.0,0.0,0.0,0.0,1.0,1.0,3.0,100.0,5.0,3.0,0.0,2.0,7.1,0.0,0.0,0.0,100.0
1768749805.5932097,9.1,0.0,1.0,0.0,0.0,1.0,5.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,100.0
1768749806.5976017,9.0,2.0,1.0,1.0,0.0,5.9,5.0,4.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,5.1,0.0,100.0
1768749807.6011558,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,1.0,0.0,1.0,4.0,5.9,1.0,2.0,100.0
1768749808.6054776,10.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,100.0
1768749809.6088586,12.0,7.9,1.0,9.0,2.0,1.0,1.0,1.0,100.0,0.0,9.1,0.0,2.0,1.0,3.0,6.1,1.0,100.0
1768749810.6133714,12.6,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0
1768749811.618031,9.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749812.7131004,10.9,0.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749813.718071,12.6,0.0,0.0,0.0,0.0,2.0,3.1,5.1,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749814.721447,12.4,0.0,0.0,1.0,0.0,3.1,8.1,4.0,100.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0
1768749815.7253513,11.8,0.0,1.0,0.0,0.0,2.0,1.0,0.0,100.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0
1768749816.7280195,9.1,1.0,0.0,0.0,1.0,3.1,1.0,4.0,100.0,1.0,5.1,4.0,2.0,1.0,0.0,0.0,0.0,100.0
1768749817.7325313,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,100.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,5.1,100.0
1768749818.7357605,11.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749819.7400663,12.6,2.0,0.0,1.0,2.0,2.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,100.0
1768749820.7435024,10.9,0.0,0.0,0.0,0.0,0.0,4.0,12.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,100.0
1768749821.7471006,9.9,0.0,1.0,1.0,0.0,0.0,2.0,1.0,100.0,9.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,100.0
1768749822.7503433,9.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,8.1,100.0
1768749823.753723,9.9,2.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,100.0
1768749824.758201,10.0,0.0,1.0,1.0,1.0,2.0,6.0,2.0,100.0,0.0,8.2,10.1,12.1,2.0,4.0,5.1,6.1,100.0
1768749825.7624483,11.8,0.0,0.0,1.0,1.0,1.0,2.0,2.0,100.0,0.0,3.0,1.0,0.0,0.0,3.0,7.1,4.0,100.0
1768749826.770069,10.9,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
1768749827.773555,10.1,1.0,2.0,3.0,0.0,0.0,3.0,2.0,100.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1768749828.7771957,11.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,2.0,4.1,0.0,8.1,7.0,5.0,0.0,2.0,100.0
1768749829.7804282,10.8,0.0,0.0,2.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0,1.0,0.0,2.0,5.1,2.0,0.0,100.0
1768749831.0533526,11.7,2.0,0.0,3.0,1.0,0.0,2.0,15.0,100.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,100.0
1768749832.057913,11.8,5.1,0.0,1.0,1.0,1.0,1.0,1.0,100.0,2.0,0.0,4.0,4.0,6.1,4.0,0.0,1.0,100.0
1768749833.0620172,9.2,9.0,3.0,2.0,1.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,100.0
1768749834.064642,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,100.0
1768749835.0678148,10.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,4.0,4.1,1.0,3.0,0.0,1.0,1.0,0.0,100.0
1768749836.0720568,13.3,3.0,0.0,2.0,1.0,1.0,4.0,0.0,100.0,5.0,6.1,9.2,5.1,5.0,4.1,9.2,10.2,100.0
1768749837.0754135,10.8,3.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,100.0
1768749838.0794756,11.5,8.0,1.0,11.1,0.0,3.0,0.0,0.0,100.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0
1768749839.0828626,12.6,0.0,0.0,4.0,4.1,2.0,3.0,5.0,100.0,4.0,2.0,0.0,1.0,5.1,2.0,1.0,1.0,100.0
1768749840.124167,17.1,2.0,6.9,0.0,1.0,0.0,1.0,0.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,100.0
1768749841.334312,11.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,100.0
1768749842.5549302,15.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749843.5577645,10.1,1.0,8.2,5.1,8.1,8.2,3.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749844.562544,14.6,1.0,1.0,0.0,3.0,8.1,2.0,2.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100.0
1768749845.5660636,14.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749846.5710173,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,3.0,6.9,3.0,5.0,1.0,7.0,1.0,100.0
1768749847.574706,17.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,4.1,3.0,2.0,1.0,0.0,1.0,4.0,0.0,100.0
1768749848.5791423,12.0,3.1,0.0,0.0,0.0,0.0,1.0,0.0,100.0,5.0,1.0,1.0,5.0,6.1,7.1,4.0,4.0,100.0
1768749849.582782,11.7,1.0,2.0,2.0,6.1,3.0,1.0,3.0,100.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,100.0
1768749850.5866523,17.4,0.0,4.0,1.0,1.0,3.0,2.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,100.0
1768749851.591029,12.5,0.0,3.9,6.0,2.0,2.0,0.0,1.0,100.0,0.0,0.0,0.0,7.9,0.0,3.0,2.0,2.0,100.0
1768749852.5953767,15.1,2.0,1.0,0.0,0.0,1.0,0.0,2.0,100.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0
1768749853.6001337,11.2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0
1768749854.6052918,14.7,4.1,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,100.0
1768749855.608525,11.2,0.0,4.0,5.1,1.0,1.0,1.0,3.0,100.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,100.0
1768749856.6120808,11.7,1.0,3.0,0.0,1.0,1.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749857.6162736,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,3.1,3.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0
1768749858.619305,13.2,0.0,5.0,0.0,0.0,1.0,12.0,1.0,100.0,7.1,12.0,5.0,1.0,8.1,3.0,5.1,3.0,100.0
1768749859.623957,12.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,100.0
1768749860.6284738,12.5,0.0,0.0,0.0,6.0,2.0,3.0,0.0,100.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,100.0
1768749861.6327243,12.6,0.0,4.0,1.0,2.0,1.0,6.1,4.1,100.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,100.0
1768749862.6370606,16.7,1.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,100.0
1768749863.6419516,13.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,2.0,100.0
1768749864.6458318,13.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,100.0
1768749865.6504436,15.0,0.0,2.9,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,2.0,3.0,2.0,5.0,3.0,6.0,100.0
1768749866.6525455,13.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,6.0,7.1,4.1,100.0
1768749867.6558275,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,6.1,3.0,2.0,100.0
1768749868.660281,8.2,1.0,1.0,2.0,0.0,1.0,0.0,1.0,100.0,1.0,6.0,1.0,1.0,2.0,2.0,3.0,8.1,100.0
1768749869.6645973,10.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749870.668576,9.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0
1768749871.6724641,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749872.676804,11.1,2.0,2.0,1.0,1.0,0.0,0.0,0.0,100.0,5.1,2.0,5.1,11.9,4.0,0.0,1.0,2.0,100.0
1768749873.6798737,10.3,1.0,3.0,4.0,2.0,4.0,0.0,3.0,100.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,100.0
1768749874.6841958,12.7,0.0,3.0,3.0,11.0,7.1,0.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1768749875.687909,12.9,2.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1768749876.6901379,10.9,1.0,5.1,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,100.0
1768749877.6942773,11.8,1.0,4.0,3.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0
1768749878.6985018,10.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749879.7019057,10.0,0.0,4.0,0.0,0.0,0.0,7.1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1768749880.7067485,12.6,1.0,2.0,1.0,1.0,1.0,6.1,1.0,100.0,1.0,1.0,2.0,1.0,1.0,3.1,1.0,1.0,100.0
1768749881.7107947,11.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,10.1,5.0,9.1,2.0,2.0,100.0
1768749882.7151158,10.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749883.7182968,13.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6.1,0.0,0.0,0.0,1.0,1.0,2.0,100.0
1768749884.7226107,13.6,3.0,1.0,1.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0
