timestamp,CPU_0(group_0),CPU_2(group_1),CPU_4(group_1),CPU_6(group_1),CPU_8(group_1),CPU_10(group_1),CPU_12(group_2),CPU_14(group_3),CPU_16(group_3),CPU_18(group_3),CPU_20(group_3),CPU_22(group_3),CPU_24(group_3),CPU_26(group_4),CPU_28(group_5),CPU_64(group_0),CPU_66(group_1),CPU_68(group_1),CPU_70(group_1),CPU_72(group_1),CPU_74(group_1),CPU_76(group_2),CPU_78(group_3),CPU_80(group_3),CPU_82(group_3),CPU_84(group_3),CPU_86(group_3),CPU_88(group_3),CPU_90(group_4),CPU_92(group_5)
1768747464.8690865,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0
1768747465.8725958,6.3,1.0,1.0,1.0,3.0,1.0,2.0,1.0,8.0,1.0,2.0,3.0,9.1,5.0,100.0,3.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,100.0
1768747466.8762999,10.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,100.0,3.1,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,100.0
1768747467.8806763,9.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.2,6.1,1.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747468.8842816,10.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,10.0,1.0,2.0,2.0,10.9,7.0,3.1,4.1,4.0,10.1,2.0,2.0,1.0,1.0,100.0
1768747469.8878229,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,4.0,0.0,3.0,0.0,0.0,4.1,10.0,3.0,2.0,12.0,12.4,6.1,2.0,100.0
1768747470.8920348,8.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.1,5.1,4.0,0.0,0.0,0.0,100.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,5.2,100.0
1768747471.89407,10.8,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,8.1,0.0,0.0,0.0,100.0,1.0,0.0,0.0,2.9,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0
1768747472.8972764,11.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,100.0,3.0,5.2,3.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,100.0
1768747473.9005713,9.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,9.1,5.1,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747474.9042046,10.8,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,7.1,7.1,10.1,4.1,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747475.9080517,11.8,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,5.1,11.2,1.0,2.0,0.0,9.2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,100.0
1768747476.9121394,8.1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2.0,0.0,3.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,100.0
1768747477.9178345,9.1,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,1.0,0.0,5.1,1.0,4.0,1.0,14.1,1.0,3.0,1.0,2.0,12.1,4.0,1.0,100.0
1768747478.9226127,11.5,3.0,3.0,6.1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,100.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,100.0
1768747479.9254754,6.3,0.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,100.0,1.0,1.0,0.0,2.0,4.0,2.0,4.0,8.1,8.1,5.0,6.0,2.0,4.0,0.0,100.0
1768747480.9301958,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,3.1,2.0,0.0,10.2,7.1,4.0,5.1,2.0,1.0,2.0,100.0
1768747481.9340806,14.6,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,5.9,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0
1768747482.9377,13.3,3.0,8.1,5.0,0.0,1.0,1.0,1.0,6.1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,2.9,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.1,1.0,1.0,100.0
1768747483.9421217,10.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1,3.1,2.0,10.1,9.1,100.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,100.0
1768747484.9468458,8.1,4.0,2.0,0.0,0.0,0.0,8.1,1.0,1.0,2.0,2.0,0.0,1.0,0.0,100.0,3.0,0.0,2.0,0.0,2.0,5.1,7.9,0.0,0.0,0.0,0.0,3.0,1.0,3.0,100.0
1768747485.9503984,10.8,2.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.1,7.1,6.1,5.9,3.0,4.0,7.1,1.0,0.0,3.0,0.0,0.0,100.0
1768747486.9534104,7.2,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,1.0,1.0,11.1,5.1,7.1,3.1,4.0,3.0,6.0,4.0,1.0,1.0,2.0,100.0
1768747487.9568238,11.1,3.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,9.2,4.0,3.0,5.0,100.0,1.0,3.0,13.1,10.0,0.0,2.0,1.0,3.0,9.2,3.1,4.0,1.0,1.0,4.0,100.0
1768747488.9613662,8.3,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,11.2,1.0,3.0,100.0,1.0,0.0,3.1,1.0,2.0,3.0,8.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,100.0
1768747489.9636009,11.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,100.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,100.0
1768747490.968181,9.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,2.0,2.0,1.0,1.0,2.0,10.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768747491.9715056,5.3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,1.0,2.0,0.0,2.0,6.1,5.0,1.0,6.1,0.0,0.0,1.0,0.0,2.0,100.0
1768747492.9756157,8.2,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,5.1,0.0,1.0,100.0,0.0,0.0,2.0,0.0,4.0,4.1,3.1,2.0,4.0,2.0,1.0,1.0,0.0,0.0,100.0
1768747493.9800637,6.3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,100.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0
1768747494.9851794,9.9,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768747495.9896095,7.2,0.0,1.0,1.0,7.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747497.0859218,7.2,3.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768747498.0903842,9.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747499.0955276,7.3,5.0,2.0,3.0,3.0,6.0,6.0,7.1,2.0,1.0,3.0,3.0,1.0,1.0,100.0,2.0,3.1,2.0,13.1,3.0,3.0,4.0,2.0,2.0,0.0,2.0,16.0,1.0,1.0,100.0
1768747500.0988278,8.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.1,0.0,0.0,3.0,1.0,4.0,100.0,4.0,3.0,4.0,1.0,0.0,0.0,10.9,7.9,6.9,0.0,0.0,1.0,1.0,0.0,100.0
1768747501.119483,10.8,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,10.1,100.0,3.1,1.0,1.0,10.1,2.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0
1768747502.1235285,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,8.0,6.0,8.0,12.1,0.0,2.0,100.0
1768747503.1282132,11.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.1,0.0,100.0,5.0,1.0,4.0,2.0,0.0,3.1,11.1,2.0,2.0,6.0,4.0,1.0,5.1,10.2,100.0
1768747504.1317942,11.7,0.0,2.0,0.0,7.9,0.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,100.0,4.0,6.2,4.0,6.1,4.0,12.2,8.1,0.0,2.0,3.0,9.1,3.0,2.0,4.0,100.0
1768747505.1365507,12.6,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,100.0,0.0,2.0,6.1,5.0,2.1,10.1,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,100.0
1768747506.1398137,12.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.1,3.0,1.0,4.1,1.0,100.0
1768747507.1442363,9.9,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,1.0,2.9,4.0,3.0,0.0,5.1,1.0,0.0,0.0,6.9,3.0,100.0
1768747508.149634,12.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,7.0,6.1,1.0,0.0,100.0,0.0,2.0,1.0,0.0,2.0,10.2,3.0,10.0,4.1,5.1,0.0,5.0,1.0,1.0,100.0
1768747509.1528742,13.6,3.1,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,100.0
1768747510.1561208,10.1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.1,5.1,9.2,100.0,2.0,1.0,2.1,0.0,2.0,0.0,2.0,9.0,5.1,12.9,2.0,2.0,3.0,1.0,100.0
1768747511.1601498,9.1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,100.0,0.0,0.0,4.0,15.0,5.1,4.0,1.0,1.0,5.9,7.2,10.2,6.1,7.0,1.0,100.0
1768747512.164239,10.1,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.0,6.1,10.1,10.0,5.0,0.0,100.0,0.0,3.0,0.0,0.0,2.0,1.0,10.0,8.0,7.2,7.1,4.0,10.3,1.0,11.2,100.0
1768747513.1684866,11.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,9.0,7.0,11.1,100.0
1768747514.1719153,10.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.1,1.0,100.0
1768747515.1754553,7.2,4.0,1.0,4.0,3.0,3.0,1.0,4.0,0.0,7.1,1.0,4.0,1.0,1.0,100.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,4.0,3.0,6.0,6.9,5.0,100.0
1768747516.180231,10.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,100.0,5.1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,100.0
1768747517.184672,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747518.188745,9.8,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,6.1,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747519.1932163,8.9,0.0,1.0,3.0,7.1,5.1,4.0,5.1,2.0,0.0,1.0,0.0,1.0,0.0,100.0,1.0,2.0,3.0,6.2,3.1,2.0,3.0,3.0,4.0,5.0,1.0,1.0,0.0,0.0,100.0
1768747520.197974,7.3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,8.0,16.2,7.2,6.1,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,1.0,3.0,0.0,1.0,1.0,100.0
1768747521.5143874,7.2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,100.0
1768747522.5166907,6.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.1,1.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,6.0,1.0,100.0
1768747523.5190575,11.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,5.9,5.0,9.1,2.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,100.0
1768747524.5227463,4.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,100.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.9,3.0,0.0,2.0,0.0,0.0,1.0,100.0
1768747525.5267098,7.2,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,7.0,0.0,1.0,4.0,5.1,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,100.0
1768747526.5306695,9.4,2.0,3.0,2.9,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,100.0,1.0,2.0,0.0,0.0,2.0,5.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,100.0
1768747527.5348086,10.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,100.0
1768747528.5381174,10.5,4.0,5.0,3.0,3.0,3.0,3.1,5.0,5.0,4.0,3.0,4.0,4.0,3.1,100.0,3.0,4.9,2.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,100.0
1768747529.5631967,13.0,11.1,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,0.0,1.0,0.0,8.0,10.2,8.1,7.1,4.0,4.0,1.0,0.0,0.0,3.1,100.0
1768747530.5652614,10.9,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,7.9,9.2,10.2,5.0,5.1,4.1,100.0
1768747531.570212,9.3,6.1,8.2,8.1,4.0,5.1,6.1,7.1,5.9,8.1,11.0,2.0,5.0,1.0,100.0,3.0,1.0,6.1,11.0,5.1,5.0,1.0,1.0,3.0,13.0,2.0,1.0,4.0,10.0,100.0
1768747532.5724962,11.7,6.1,8.0,11.0,4.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,100.0,2.0,1.0,1.0,1.0,4.1,3.0,0.0,0.0,2.0,5.1,0.0,0.0,0.0,0.0,100.0
1768747533.576969,11.8,16.0,1.0,0.0,0.0,2.0,7.1,2.0,9.1,1.0,9.1,3.1,13.1,1.0,100.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,5.1,6.1,5.0,0.0,100.0
1768747534.5807562,13.5,0.0,11.0,8.2,4.0,4.1,2.0,2.0,0.0,1.0,9.1,9.1,8.1,5.0,100.0,2.1,13.4,0.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,11.0,5.1,8.1,0.0,100.0
1768747535.5849333,11.9,11.0,13.1,5.0,2.0,0.0,5.1,7.1,1.0,0.0,0.0,0.0,1.0,4.0,100.0,3.1,1.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,100.0
1768747536.5890617,11.2,1.0,2.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,100.0,3.0,5.0,1.0,0.0,2.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,100.0
1768747537.592608,15.4,4.0,2.0,3.0,3.0,6.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,3.1,0.0,0.0,0.0,0.0,0.0,100.0
1768747538.5959175,9.0,2.0,1.0,6.1,7.1,5.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,100.0
1768747539.5993056,10.9,1.0,0.0,2.0,6.1,6.1,2.0,9.0,8.1,9.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,5.1,1.0,1.0,0.0,1.0,100.0
1768747540.602027,9.0,0.0,0.0,2.0,2.0,10.0,6.2,9.2,6.1,2.0,5.0,13.0,7.1,4.0,100.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,15.0,4.1,3.0,0.0,1.0,100.0
1768747541.6040008,13.3,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,9.3,2.0,8.1,6.9,5.9,100.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0
1768747542.608114,8.2,0.0,2.0,0.0,0.0,2.0,0.0,2.9,0.0,1.0,1.0,1.0,0.0,1.0,100.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,100.0
1768747543.612402,12.5,0.0,0.0,5.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
1768747544.6174498,14.3,5.0,0.0,5.1,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,100.0
1768747545.6219087,16.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1768747546.6266806,9.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768747547.6302798,13.3,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,100.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0
1768747548.8389378,13.5,3.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,100.0
1768747549.8433475,9.8,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0
1768747550.8480477,3.2,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,100.0
1768747551.851432,15.5,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,100.0,3.0,10.1,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,19.6,100.0
1768747552.8541834,10.9,10.2,1.0,6.1,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11.2,1.0,0.0,0.0,0.0,0.0,9.1,100.0
1768747553.8588169,9.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,14.1,100.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.1,2.0,1.0,1.0,1.0,0.0,1.0,100.0
1768747554.8621893,8.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.2,100.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747555.8666165,11.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,2.0,10.1,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0
1768747556.8714697,11.8,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.2,100.0,1.0,5.9,2.0,12.1,0.0,0.0,0.0,14.1,2.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747557.8748913,13.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,100.0,1.0,8.2,2.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,100.0
1768747558.878389,12.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,11.1,100.0,2.0,4.1,9.9,1.0,1.0,0.0,2.0,15.0,2.0,1.0,1.0,0.0,1.0,1.0,100.0
1768747559.882499,11.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768747560.8860152,12.6,0.0,0.0,7.1,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,2.0,1.0,1.0,12.4,0.0,0.0,0.0,22.2,2.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747561.8892539,8.1,0.0,1.0,5.1,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,2.0,1.0,13.1,0.0,1.0,0.0,7.1,2.0,0.0,0.0,1.0,0.0,1.0,100.0
1768747562.8940976,12.4,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.1,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747563.8982155,15.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,15.3,3.0,2.0,1.0,0.0,0.0,4.0,5.2,1.0,0.0,2.0,1.0,0.0,100.0
1768747564.9021757,12.7,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,4.1,0.0,1.0,100.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,10.0,1.0,2.0,0.0,0.0,1.0,100.0
1768747565.905522,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747566.90996,17.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0
1768747567.9162672,14.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.1,0.0,0.0,0.0,100.0,2.9,4.0,2.0,19.2,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,100.0
1768747568.9200857,11.9,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,100.0,0.0,1.0,2.0,21.2,0.0,0.0,0.0,0.0,19.0,1.0,1.0,2.0,0.0,0.0,100.0
1768747569.9236062,12.6,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,0.0,1.0,100.0,1.0,0.0,2.0,13.1,1.0,0.0,1.0,2.0,11.3,0.0,1.0,2.0,2.0,0.0,100.0
1768747570.927739,9.9,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
